bigram,w1_freq,w2_freq,bigram_freq,tp_b,tp_d,log_lklhd,dice,t_score,z_score,mi_score,mi3_score,g_score,delta_p12,delta_p21
shamanic traditions,72,263,19,0.0625,0.25,117.22080167382956,0.9528232066319332,232.6874761921595,270.8964347997043,11.916086002166807,20.41194102905398,0.19894089049873293,0.0673571930336886,0.20872292900817754
positive correlation,622,303,17,0.08333333333333333,0.043478260869565216,71.05875906348228,-0.7304613225174521,73.54989762776695,76.63292703631508,8.440520567104624,16.615446249605302,-0.8598453444189664,0.052963532064364965,0.026525405133586984
liberal state,484,2616,20,0.022222222222222227,0.08333333333333333,53.86083850264549,-1.9726926540042649,33.46596952091962,34.29908244435174,5.926920511572523,14.57077670134725,-1.768452932627419,0.007461605053144416,0.03900379115368042
other places,8884,237,17,0.06666666666666668,0.004545454545454545,35.930621221661575,-3.985418488184022,21.422427176695454,22.27817706885654,4.9587283942629385,13.133654076763616,-0.7919628905824455,0.06462782985507635,0.0018483676585500394
true self,756,616,21,0.0625,0.08333333333333333,75.37578824162483,-0.6809315592518783,58.2224227822458,60.046093153877926,7.440290937320626,16.22492578287814,-1.7047480922384253,0.03277078616123528,0.026867116410831195
permanent residents,171,272,22,0.07142857142857142,0.16666666666666666,122.43079590797424,0.9910852751922524,181.1325157491396,200.0842877169379,10.8311187419589,19.749981979233493,-0.13456391723871186,0.0747855360724779,0.11391902111714595
economic reforms,2895,122,17,0.14285714285714285,0.010638297872340424,61.400895439088345,-2.400140782077977,52.11583622591242,55.85589697300807,7.534380350268693,15.709306032769373,-0.6191298153026028,0.12155107465040295,0.00580623741690028
doctrinal development,112,2884,15,0.015873015873015872,0.2,53.74966497719288,-2.7494150809997,48.206518334867106,51.48829198843998,7.4826827037679315,15.296463894984965,-1.5167593286698808,0.0051451195373115035,0.11736200432047192
personal communication,1075,336,22,0.1111111111111111,0.02564102564102564,84.4595804736018,-0.5879402005210518,68.5768098202169,71.54051376886291,7.873995730839553,16.792858968114146,-0.7543159703424699,0.06117348242138025,0.0199674643087464
dominant culture,316,1436,18,0.02083333333333333,0.16666666666666666,62.55948204547167,-1.4642810182986932,50.33628237535674,52.0897816862059,7.2553066988999975,15.595156701784616,-1.5816549672668063,0.01229760390750407,0.053519516260380415
other sources,8884,598,20,0.03571428571428571,0.004545454545454545,29.97515178471804,-3.573192723781613,15.537193674215464,15.871562104251685,3.8579352226001142,12.501791412374839,-0.7683013353294024,0.030061155543734206,0.002090942862694068
military regime,1252,527,21,0.07142857142857142,0.0196078431372549,69.11210661381483,-1.0458803614193175,48.918123245176474,50.3282563868261,6.9376419036667665,15.722276749224285,-0.7397702624149758,0.037996208399326235,0.016359655235058067
domestic policy,505,2255,18,0.018518518518518517,0.043478260869565216,48.52559044957161,-2.1092986424908116,31.843982575747965,32.551772242293076,5.92787618511825,14.267726188002872,-1.0402419029263852,0.0077879503825370655,0.03383168788917283
new ideas,4878,695,21,0.05555555555555555,0.005649717514124294,40.07306042313576,-2.670435461730443,21.050918413720986,21.45652924214898,4.5763766918295445,13.361011537387064,-0.8808360584238178,0.028064703251554336,0.0041061741662362415
serious problem,395,1869,22,0.027027027027027032,0.07142857142857142,71.05648460239172,-1.2535642713708879,48.168744671749174,49.802490541915425,6.842674401285512,15.761537638560107,-1.07998442338057,0.011531510085196754,0.05227276818371638
sexual encounters,1314,46,22,1.0,0.0196078431372549,115.2234096750617,-0.5364639830299661,143.09224390539316,175.5192085218496,10.453122581715792,19.371985818990385,-0.8955620560926933,0.3231883655262071,0.016455122723862032
human rights,381,1973,19,0.023809523809523808,0.16666666666666666,58.73914448916912,-1.7281466473109341,41.318185351628095,42.55672775369678,6.605107564684544,15.100962591571712,-2.111802835305012,0.009439240821844035,0.04698799911976331
racial groups,224,2232,16,0.013888888888888888,0.08333333333333333,52.58675175905228,-2.2807707701306024,42.37544005933969,44.036490807921645,6.945526245571048,14.945526245571045,-0.8155491620726233,0.0070592824894874515,0.06608749324470665
cultural diversity,1119,184,20,0.125,0.02631578947368421,84.52936444431543,-0.7473873996527177,81.1816814079654,86.28063038885996,8.547374297311793,17.191230487086518,-0.5266342174067071,0.09774876663231044,0.01751149164497182
democratic rights,824,1973,16,0.023809523809523808,0.03125,36.797502718865864,-2.4660764613962525,23.634303888497058,23.973298772253237,5.244326711551062,13.24432671155106,-1.5528980703694295,0.007830348479105879,0.018535618167382358
sustainable use,101,3156,16,0.02083333333333333,0.3333333333333333,58.25394402444362,-2.6834332928354026,51.23350498897839,55.307163000626794,7.594909506692585,15.594909506692586,-2.1571904547514613,0.005017913575163729,0.13593339429489246
natural science,891,921,16,0.038461538461538464,0.037037037037037035,46.06337960064411,-1.8486229404293382,33.59174195421513,34.20134384749797,6.230663511844582,14.23066351184458,-1.5186936152207426,0.016844490972826563,0.017401505108397154
chronic illnesses,116,26,15,0.5,0.2,111.44080849736929,1.3875164365149393,401.6430779588045,536.0125679047462,14.225472361797696,22.039253553014728,-0.2930012339293809,0.36582354158936375,0.1144970662859174
large trucks,1619,70,20,0.3333333333333333,0.02325581395348837,93.56550654023886,-1.1118659638675572,102.00085103500878,116.44543157439564,9.40876028709767,18.05261647687239,-0.78678224425734,0.2218020470670572,0.012184388301204307
religious involvement,1105,480,17,0.043478260869565216,0.02564102564102564,56.09250309318304,-1.4859615878018873,44.297245914144355,45.44295391405012,6.947744070820866,15.122669753321546,-0.7159041676825615,0.03391841514980685,0.015026905077206009
cystic fibrosis,24,25,19,1.0,1.0,166.39511101692915,3.0529115310384434,857.2328142009137,1522.268775548186,16.89611130240554,25.39196632929271,-0.5080516968832655,0.4318119505768147,0.4418539742415402
common denominator,1322,22,17,1.0,0.02631578947368421,94.50056387484074,-1.2534344902036123,145.8803500846221,195.57763323706382,11.136527240563188,19.311452923063868,-0.9739306259311296,0.4355543139863766,0.01269032984803615
special relationship,986,1593,17,0.030303030303030307,0.03571428571428571,40.462947078049176,-2.1765657268193417,25.60691426190891,25.979793756818747,5.381490932804956,13.556416615305636,-1.7718919047585675,0.01030306996993348,0.016535722314628104
other times,8884,1013,18,0.028571428571428567,0.004545454545454545,18.164457201957703,-3.9381637932335303,10.11680213566228,10.257026872789607,2.9455153445520317,11.285365347436654,-1.2829595656288968,0.015157473882356647,0.0017590747296539991
young woman,1050,638,21,0.0625,0.05,68.87005319446325,-0.9719214769665664,48.62868117665907,49.939241899138786,6.915733675918244,15.700368521475765,-1.5575178552557407,0.03159392013194059,0.019442222373499164
professional preparation,691,384,22,0.08333333333333333,0.03225806451612903,90.29958506673573,-0.20913108370179948,79.97341646726969,83.55839256558292,8.318929696985721,17.237792934260312,-0.3878036153656185,0.05400781535771898,0.030755849428012974
white children,592,2451,16,0.016666666666666666,0.047619047619047616,38.297408536076546,-2.5863706951139647,25.014921472754825,25.44748643400453,5.408394344962049,13.408394344962046,-1.5037135739870322,0.006331928762769598,0.02567982469227732
foreign capital,1599,230,20,0.125,0.02564102564102564,74.71223198622467,-1.2241946639704333,61.37133574202771,64.42545271100096,7.710486299920492,16.354342489695217,-1.0807452868396852,0.0795850132424636,0.012293591639586616
important contribution,3728,329,15,0.07692307692307693,0.01282051282051282,37.120766639709466,-3.1830453368036222,25.364742746780195,26.028192513245354,5.557763156676836,13.37154434789387,-1.6819263402153048,0.042637661612918105,0.003922067460526395
new wave,4878,94,22,0.2,0.005649717514124294,78.60613811016083,-2.3734583955274444,56.88392237386469,63.45533449579039,7.529771203621316,16.448634440895912,-0.06811280932130828,0.18839026672679995,0.004465390666564864
personal experience,1075,1453,17,0.018518518518518517,0.02564102564102564,40.546098336577415,-2.1481290778409683,25.68714741609918,26.056591724518395,5.389525388598513,13.564451071099192,-0.9424892233256932,0.011285594305239942,0.0151906557447165
financial assistance,483,446,22,0.06666666666666668,0.05555555555555555,94.21730233728886,-0.007432757506516958,88.56416181205137,92.788706177699,8.619654819339058,17.53851805661365,-0.4998287399576303,0.04688315821892785,0.043448571886286896
equal access,353,603,20,0.05263157894736842,0.06666666666666668,84.251117862761,-0.31614574229335624,81.17763946816542,84.83692888650589,8.499392009173935,17.14324819894866,-0.6244315262838497,0.032011085385002566,0.05346276654162673
overwhelming majority,83,971,22,0.1,1.0,111.31742915511131,-0.1817991017306041,133.54746819233583,151.92440976942174,10.038067181329016,18.95693041860361,-2.812497076377245,0.022133536219569844,0.20927176585458326
armed services,186,1071,17,0.025,0.2,70.07778883725405,-1.159347602806512,70.75155626452802,74.51455352400423,8.360563744849891,16.535489427350566,-1.2373506895004809,0.015576709910528331,0.08346584878771507
free choice,1041,555,18,0.05882352941176471,0.037037037037037035,58.96038139611482,-1.3325753390868709,44.95170757899273,46.09035763646746,6.906829166363266,15.246679169247887,-1.3571114565085292,0.031143403819455007,0.01685308954562769
positive relationship,622,1593,16,0.030303030303030307,0.043478260869565216,43.47926022857428,-2.1337844091799067,30.47566508949964,31.03391328707159,5.958701157801926,13.958701157801926,-1.6291351807740355,0.009782596700785098,0.024664939678211338
other cities,8884,215,18,0.09090909090909093,0.004545454545454545,40.298873700201504,-3.817339010630226,23.794470139889423,24.884069022440208,5.181740953763709,13.521590956648334,-0.8903788781989194,0.07495191488092881,0.00196619875497391
adverse effects,70,1181,16,0.03225806451612903,0.25,76.46507915109395,-1.3253054550896826,97.7045030433322,109.0478651079163,9.541926213115717,17.541926213115715,-0.9571530481621221,0.013348575971926771,0.1857399747086368
sexual orientation,1314,345,18,0.07692307692307693,0.0196078431372549,62.60185724496842,-1.3872195551390816,50.44806615723411,52.129972341180704,7.2567253689122895,15.596575371796913,-0.7468571100977237,0.04924573062100536,0.013423946883599451
different groups,2783,2232,21,0.013888888888888888,0.0125,29.82237064838409,-2.5194312175697644,15.116370654793982,15.266489706455733,3.702773397075804,12.487408242633323,-0.8942004558903094,0.008598858322137037,0.0069101275766134534
large proportion,1619,324,17,0.14285714285714285,0.02325581395348837,56.16821040213108,-1.7741714732285292,44.287471968384466,45.703492828826334,6.963728047520987,15.138653730021666,-1.7967705166086567,0.049433197278852536,0.010307082837330409
monetary regime,488,527,20,0.07142857142857142,0.05555555555555555,81.06685602664949,-0.3991710938198229,74.19112844207312,77.13953117805633,8.226534085145099,16.87039027491982,-0.9366223197751042,0.036436384652215284,0.03923326893201052
regular basis,290,1273,19,0.0625,0.1111111111111111,70.22050850838423,-1.148902565629086,58.69273011843502,61.052686393151845,7.6310041989851305,16.126859225872302,-1.9603212636290448,0.014630593386097918,0.0611582648578241
economic activities,2895,1353,17,0.018518518518518517,0.010638297872340424,27.568838089704514,-2.8891433978848307,15.685849275738207,15.85185070391448,4.063171563855042,12.23809724635572,-0.9821145012311732,0.011657675501109258,0.005486747027096684
large measure,1619,517,20,0.1,0.02325581395348837,60.93552358448506,-1.4436066514756147,41.35991123040992,42.44190695299969,6.524022833727701,15.16787902350242,-1.582357072390474,0.03682377270330794,0.01206834839310437
cultural values,1119,1084,21,0.027777777777777776,0.02631578947368421,58.295406855642796,-1.3478648840709888,36.14810786320872,36.85905939040749,6.059176539906334,14.84381138546385,-0.6984539166821749,0.018714075832913745,0.018139685665721945
recent studies,1149,2134,21,0.0196078431372549,0.037037037037037035,45.82797184586525,-1.9145037797183937,25.14582563295568,25.51799627892459,5.0438123587660595,13.82844720432358,-1.3956933355349534,0.009446546012791086,0.017394960102301415
efficient use,156,3156,17,0.02083333333333333,0.3333333333333333,56.738496132194996,-2.5332960475376742,44.65308739200231,47.17210579892309,7.055181611832472,15.230107294333148,-2.470676701526869,0.005317203960529127,0.09744715349651292
black players,424,156,22,0.125,0.06666666666666668,115.8633280918002,0.6334610184123463,153.09293360143133,167.75303468489372,10.323111424669687,19.241974661944283,-0.1300128129828171,0.12348543178543515,0.04928685257926993
current account,915,444,19,0.07142857142857142,0.03571428571428571,68.78231044113636,-0.952261278522292,56.36800100796825,58.18045295734771,7.492886193379912,15.988741220267082,-1.0546088295844027,0.04079920593011183,0.02022734702372204
traditional culture,1003,1436,16,0.02083333333333333,0.03571428571428571,38.44167824089527,-2.2708792953287844,25.194866506827957,25.551125792413035,5.419056555022607,13.419056555022607,-1.4317845720074478,0.0107589359603303,0.015328968993775246
white man,592,1251,20,0.030303030303030307,0.047619047619047616,63.0503985285759,-1.2349610948395036,44.05454455383627,45.16721706155886,6.700611134550433,15.344467324325153,-0.9827105990530316,0.01558195993745403,0.03235503854623285
particular case,1190,2007,15,0.03125,0.024390243902439025,28.888612985610962,-2.842196671269905,18.06387180094962,18.25870315826096,4.596322315508433,12.410103506725473,-2.090696563193459,0.0071095254145929175,0.011927313367921244
native peoples,213,173,16,0.1,0.1111111111111111,88.12433887273073,0.2926408679191172,150.8284241119418,163.48073669667366,10.707664631595275,18.70766463159527,-0.4695966453973765,0.08460078510255717,0.06982408050590272
essential element,664,260,16,0.125,0.05263157894736842,67.23993228375912,-0.9008668079807488,72.26088686408687,75.36515129176276,8.479595235082456,16.479595235082456,-1.4899058151661226,0.057798645456878024,0.02346191078594169
standard deviations,35,88,17,0.3333333333333333,1.0,127.91317044943571,1.880304933609052,451.47464358319024,601.1282326957785,14.375750685125912,22.550676367626597,-1.2676458991870785,0.16189567470372107,0.32690022941771296
short run,417,69,20,0.5,0.07692307692307693,117.02731916308404,0.6049372004824223,198.92617083227847,231.31924792495857,11.386502544122367,20.030358733897085,-1.0176316412665969,0.2246108443509921,0.04574867577939224
fictional characters,45,266,21,0.1,0.5,138.1951029896736,1.3211104722863405,299.3792106871352,376.62787372723733,12.722184370405733,21.506819215963255,-0.30538164955118186,0.07315904819345614,0.31811275959573304
recreational fishing,37,309,15,0.06666666666666668,0.5,95.42694842070341,0.2591923395393998,226.72916769897472,275.24969234527225,12.302976681533034,20.116757872750064,-0.5269614056753944,0.0462866898316129,0.2883813171649909
great majority,1171,971,15,0.1,0.03225806451612903,38.2229445874691,-2.2710271965873248,26.671448849306326,27.064288801628688,5.6670402291459485,13.480821420362986,-2.79126713220543,0.014909039607114294,0.012395511136844528
necessary condition,1222,461,19,0.05,0.08333333333333333,63.47816056013107,-1.2531763551530326,47.91973855476635,49.30271664034632,7.021278482653358,15.517133509540527,-1.872125301053317,0.039266157948842535,0.015190555500002537
recent book,1149,617,16,0.09090909090909093,0.037037037037037035,48.04030736535788,-1.8121773055144477,36.12798268791988,36.867055858626365,6.441712717662307,14.441712717662305,-2.2326067184718807,0.024978227725843138,0.01357373540962655
political forces,5244,714,22,0.043478260869565216,0.005917159763313609,41.011304959654815,-2.632364366323693,20.92795368855311,21.339469845325656,4.500201863844281,13.419065101118871,-0.6882449696543199,0.028531620881307382,0.003992397791998732
physical sciences,1635,236,20,0.14285714285714285,0.027027027027027032,73.90271680802105,-1.2562558732027318,59.969816449957676,62.88252036281458,7.641212604597914,16.285068794372638,-1.314937279549444,0.07770067416551199,0.01202332164406126
environmental consequences,959,369,15,0.07692307692307693,0.023809523809523808,53.07475278526545,-1.5934865730276946,47.82361885067757,49.18701344892373,7.35102906398783,15.164810255204866,-1.0579683409746403,0.03881357041021468,0.015304613922505988
administrative search,358,445,25,0.1111111111111111,0.07692307692307693,116.04783354699612,0.5513104482311593,115.42396935347068,122.7188693094408,9.239381366114547,18.527093745664,-0.7786816840327829,0.05309854807100202,0.06515862646329652
democratic government,824,3518,25,0.016393442622950817,0.03125,54.603896655142314,-1.8129499594557488,27.40526242395372,27.938662305572354,5.053818374577384,14.341530754126833,-0.8654570384975359,0.006842272230781586,0.028533839257784133
small groups,1452,2232,35,0.013888888888888888,0.028571428571428567,83.06302035599947,-0.6156469009409414,36.47584041564033,37.233673644653784,5.3783384465778665,15.636904480467802,-0.048640215401646605,0.015062055661135871,0.02295815004811396
passive facts,81,357,24,0.09090909090909093,0.3333333333333333,143.87838657945397,1.245112497836531,235.38733374685324,276.8854595882168,11.642334713265269,20.812259714707587,-0.4195697142897064,0.06297109585586692,0.22847874686921102
genetic disorders,164,90,26,0.25,0.16666666666666666,171.9701101407409,2.1434915935895327,343.6283117143936,419.94005803747024,12.728037096651171,22.128916532933353,0.09457080823644623,0.2240953524328264,0.13681873850844184
other variables,8884,628,26,0.05,0.004545454545454545,43.39236821234226,-2.822518978429444,19.90792120753364,20.420761531348145,4.165827771160323,13.566707207442505,-0.6289944555332001,0.03745404767876583,0.0027550443345132603
blue crabs,99,128,27,0.14285714285714285,0.25,182.65803620964292,2.3753486841060107,379.09499739810747,470.6560021513712,13.002533361541696,22.512308365868634,0.47672812812965504,0.17416784501696955,0.21425248189576546
important aspect,3728,418,24,0.07692307692307693,0.01282051282051282,63.96453320235014,-1.86418614465428,35.918928797907384,37.11113989534196,5.890419703443833,15.060344704886145,-0.9813427634832184,0.05333165298406406,0.0062880721331417
legal system,402,3432,36,0.010752688172043013,0.07142857142857142,111.67445772886276,-0.5916262310021669,56.69684408022997,59.52714006058889,6.651041952221678,16.990891955106303,0.2013441504538606,0.010276259786874622,0.08130150105824661
open forum,405,116,27,0.2,0.07142857142857142,153.8892152905464,1.3423568584951997,213.06532852891252,244.36797142248756,11.112130888721747,20.621905893048684,0.08269171584511335,0.1887060470138456,0.06246988305277839
behavioral disorders,58,90,28,0.25,1.0,208.7815198302269,2.9422845021437127,545.4361443630581,760.5310228113866,14.334523310058195,23.9492331541734,-0.5095492994063859,0.2372730768928485,0.32555802859412114
new era,4878,204,25,0.125,0.005649717514124294,76.46015026420355,-2.0375930755402334,45.762988819716256,48.704917860605036,6.596359284464884,15.884071664014332,-0.11726764863001543,0.10790539998986276,0.005045955952738021
full employment,640,418,36,0.07692307692307693,0.05263157894736842,162.06820382177833,1.197742945582075,127.2494343866185,136.33741394551652,9.017640253931903,19.35749025681653,0.17947660466172335,0.07912901432017681,0.053145921516823465
short term,417,592,35,0.07142857142857142,0.07692307692307693,159.13930106163025,1.183086884401916,128.75616696800068,137.99079348237407,9.092928557329193,19.35149459121912,-0.10189004662718444,0.05571311483824189,0.07727994702865809
scientific research,597,2640,34,0.012195121951219513,0.045454545454545456,100.33726501464844,-0.5155088738943753,50.70705096843354,52.49636781424326,6.376555985197557,16.551481667698237,0.28003144032192784,0.012560054584808768,0.05319775451778105
full range,640,973,25,0.05555555555555555,0.05263157894736842,87.19456198811531,-0.4118600737378196,59.81046072824571,61.76938700723729,7.272634579564088,16.560346959113534,-1.069289871740716,0.02488396033555558,0.03734142228182565
new information,4878,1885,31,0.02,0.005649717514124294,43.877164877951145,-1.8282207099208267,18.27467824359486,18.524628730116092,3.698775938892503,13.607168559666253,-0.07802653168570904,0.01491463502281896,0.005825756035955284
outside world,89,3447,28,0.019230769230769232,1.0,114.7463630437851,-1.1958617906259388,85.85473751324221,98.88527978608666,8.457498387181774,18.072208231296987,-2.0182431973171697,0.008034446826727111,0.2384220719489643
dry season,73,149,36,0.14285714285714285,1.0,254.1333566457033,3.1401776580482608,497.45889769993585,677.3709400516293,13.637934401557974,23.97778440444259,-0.18145772112631695,0.19457564147656006,0.33023654498978783
elderly women,399,2637,26,0.017857142857142856,0.07142857142857142,79.70611646026374,-1.1915776009858965,47.421355622919855,49.20760221755254,6.572515405512025,15.973394841794207,-0.6857565068497782,0.009659840406539829,0.060492277117937004
economic conditions,2895,865,28,0.03333333333333333,0.010638297872340424,67.24905706942081,-1.2831356118903032,33.18897808117233,33.927464730827715,5.428453446114756,15.043163290229964,-0.12456871265640783,0.030603899579709236,0.009354664156317544
structural change,236,1213,24,0.029411764705882356,0.14285714285714285,98.42333091050386,-0.3779335046161044,82.76429161635113,87.74840920985625,8.334958095696644,17.504883097138947,-0.7363053796022943,0.019340507995408318,0.0919928521766586
growing number,289,3979,25,0.027777777777777776,0.16666666666666666,73.70860531926155,-1.788435148473056,43.185417067423366,45.184524832126215,6.3877428030381465,15.675455182587594,-2.1421824411187944,0.006168726874561122,0.0785858062482107
sustainable development,101,2884,35,0.015873015873015872,0.3333333333333333,151.31193216890097,-0.31839063081615904,108.69703091714857,126.94909409272086,8.854218564410187,19.11278459830012,-0.2296108772076294,0.011964185057347466,0.2566047092764701
organizational structure,166,913,23,0.03125,0.2,105.75500646978615,-0.08858537399037371,107.1045304358252,115.73625640609623,9.191053954183703,18.238177866297733,-0.5825614218593854,0.02452955174213205,0.12145612958758052
social class,5779,1357,25,0.023809523809523808,0.008695652173913044,34.266880482435226,-2.5232608404527146,15.880530281549449,16.10209879648311,3.6180495092381055,12.905761888787556,-0.9546641997696272,0.016591532640691915,0.0039551713475099465
different kinds,2783,544,30,0.0625,0.0125,86.39699735492468,-0.9120110802771202,45.686270796700725,47.236715341311815,6.254005040484412,16.067786231701447,-0.2732238881438598,0.051542761225118895,0.010523548302910671
nervous system,39,3432,28,0.010752688172043013,1.0,131.18606609106064,-1.1695160163110436,113.88459833731687,149.94702519233118,9.65412134515365,19.26883118926885,-0.6074515932338356,0.008082359821346263,0.4170201679975229
crude oil,48,682,30,0.03225806451612903,1.0,179.4132434800267,1.1880723481525721,249.71357262224785,325.28692004179413,11.785302645321028,21.599083836538068,-0.15984870094189604,0.04212236905559615,0.3844383437521728
corporate groups,220,2232,25,0.013888888888888888,0.1,91.708272382617,-1.0011536946163704,65.60046419190904,69.64073875618124,7.615377643878717,16.903090023428167,-0.0872780081070606,0.011019533614967584,0.1014616429045706
light years,46,4363,28,0.01,1.0,122.3033077120781,-1.5097346158933769,96.10963257645331,122.36298458923244,9.069690687081929,18.684400531197138,-0.9399773632742052,0.006364736427450071,0.3772468653382287
high quality,2193,808,23,0.05555555555555555,0.022222222222222227,58.18614590913057,-1.5260498725724596,32.57138552078682,33.2369367215327,5.643662856089463,14.690786768203488,-1.4195651274141998,0.02710843777646295,0.010169318939701138
local community,1184,1904,25,0.02083333333333333,0.02631578947368421,59.952113769948475,-1.3279172574186482,31.34941051812924,31.90899868386117,5.4165875402956685,14.704299919845116,-0.6818272104245834,0.012652767593298468,0.020184142515257804
religious orientation,1105,345,29,0.07692307692307693,0.02564102564102564,116.61646138131618,0.15754127698648002,87.0603581465243,91.87179328048546,8.194700268641084,17.910662258896227,0.11195763258091827,0.07725329071334852,0.025483625609944847
due process,113,2123,29,0.022222222222222227,0.25,126.4515420794487,-0.44768768576068063,102.67385364607289,115.91859425663328,8.862915856264845,18.578877846519987,-0.4604247695524382,0.013446498347720196,0.20367444711563296
socioeconomic status,92,815,31,0.028571428571428567,0.25,167.01355896890163,0.9880397653586694,188.43530452865247,222.02011148129824,10.63698058466926,20.545373205443013,0.5846401412896938,0.03661914000119924,0.2518209612019562
natural world,891,3447,23,0.019230769230769232,0.037037037037037035,47.55534125119448,-2.0509081708465007,24.43841093936009,24.85437758072793,4.85015723062566,13.897281142739685,-1.4195349775436188,0.0063969593017566525,0.02426994641828296
fundamental freedoms,510,65,30,0.5,0.05263157894736842,180.4781302064657,1.5031684095575089,259.8284440489634,323.2934768583158,11.767171825179037,21.58095301639608,0.03118292743668795,0.3156570765113834,0.0555386794564996
economic problems,2895,1907,28,0.014285714285714284,0.010638297872340424,48.914883479475975,-1.6314369305206569,21.89393321455581,22.192061693538445,4.287920640326087,13.902630484441294,-0.06782795093774395,0.013719200614747766,0.009084317343293123
internal consistency,429,118,25,0.2,0.06666666666666668,139.4845993518829,1.0661252582846443,192.427937288648,217.9598426177851,10.893381782371172,20.181094161920626,-0.07690178012096979,0.17471380309671936,0.055035443106129935
cognitive styles,665,98,28,0.14285714285714285,0.03448275862068965,152.25508797168732,0.9369902024741996,185.8109661761499,215.13971589744762,10.69243702701168,20.30714687112689,0.8928604800657691,0.2220495936392381,0.040378596657308495
economic assistance,2895,446,24,0.06666666666666668,0.010638297872340424,67.84134776145221,-1.5567189200416818,39.61578079524252,40.88508466092684,6.16171744738209,15.331642448824404,-0.4636066979590545,0.05031274616425571,0.008106209284147957
other members,8884,2149,35,0.01818181818181818,0.004545454545454545,33.025177359581,-2.1800958871314444,13.314376027086954,13.504535065581686,2.819842051428041,13.078408085317971,-0.2531082270931687,0.013724337022449663,0.003366558680320136
real estate,928,55,25,0.3333333333333333,0.04,137.46847815066576,0.27508784068439,177.55035306765305,217.0803985113474,10.88151796058033,20.16923034012978,-0.08512515474595955,0.3122591152052297,0.0262186687702215
structural changes,236,1059,24,0.03448275862068965,0.14285714285714285,101.21587247401476,-0.22131858798513004,88.49166341264271,93.9510653245156,8.530835056824818,17.70076005826713,-0.7595985108893379,0.022099394318990752,0.0920328126486573
fiscal year,112,1909,27,0.025,0.25,118.9043220281601,-0.5091206167947125,101.88150830459983,114.33340918080336,8.925933672159767,18.4357086764867,-0.6059861477783571,0.013917202529736931,0.1937492034479733
political party,5244,882,31,0.037037037037037035,0.005917159763313609,61.106161795556545,-1.6868648606752854,26.60425226594884,27.208027654108637,4.690111974065439,14.598504594839186,-0.053321910992686725,0.0325943143429008,0.0056478301327776426
real exchange,928,643,32,0.05882352941176471,0.04,119.34722342342138,0.32492507961455497,77.60506504802696,80.90875019821159,7.690346557002318,17.690346557002314,-0.31561548249995003,0.047166522612637096,0.033166414817864566
lesser extent,99,1078,25,0.07142857142857142,0.5,123.28922301530838,0.02679284588654428,132.4771761920294,150.00061990988158,9.817360586400444,19.10507296594989,-1.8080264416919267,0.02263975447212118,0.20133309320590828
economic crisis,2895,335,33,0.07142857142857142,0.010638297872340424,109.7771597802639,-0.5977122884663115,61.862009260169906,65.28325716096232,7.034031680594557,17.122819919311464,0.3904963129860609,0.08892282942049992,0.011183521081777371
empirical evidence,253,1171,25,0.02564102564102564,0.07142857142857142,102.67766165733336,-0.23780842954562026,84.79432140350808,89.85201110369171,8.344339734037037,17.63205211358649,0.14136777315606894,0.02083732626935493,0.08962411541664922
sexual activity,1314,658,30,0.03448275862068965,0.0196078431372549,100.81308895349504,-0.17490349555512882,60.737219270205344,62.84953674720932,7.062199741008786,16.875980932225822,0.4314800956652376,0.043263604924291925,0.02215061682103386
everyday life,103,2896,27,0.013888888888888888,0.3333333333333333,110.95834408700466,-1.0662368698798428,85.64555362488849,96.7067689850108,8.445543567354884,17.955318571681822,-0.6388626020424196,0.009210343324091862,0.20694096482259305
low riders,717,31,26,1.0,0.038461538461538464,159.43976589292288,0.7570232465074597,247.8419310048039,342.20959092098025,12.137416578510152,21.538296014792333,-0.2347734310203205,0.4559542260302528,0.0349852218527612
moral order,906,864,24,0.029411764705882356,0.027777777777777776,78.23567159473895,-0.6582114827517948,51.36683410432909,52.785592325456534,6.883710237969292,16.053635239411598,-0.10462495107887232,0.026791851520166703,0.02558217583676368
other men,8884,1783,27,0.02325581395348837,0.004545454545454545,24.04393733292818,-2.878376854502824,11.14767689872585,11.295274419460613,2.714805316449332,12.224580320776267,-0.8315584088228763,0.01261582306863184,0.0025672449829606987
civil war,456,980,31,0.045454545454545456,0.09090909090909093,122.31989499181508,0.35957071231499943,86.34635797324944,90.66188335598049,8.0616708366774,17.970063457451147,-0.6531332460520248,0.030544329879770106,0.06340065158474542
important source,3728,883,26,0.04166666666666666,0.01282051282051282,54.87661255896092,-1.7861632780577104,26.681124613069485,27.20902834676738,4.9269864252961835,14.327865861578367,-0.9559966433289404,0.02763587073615601,0.006696739021822715
gifted programs,694,1784,28,0.014084507042253518,0.1,83.92699721455573,-0.6924909650256014,47.459875039289436,48.81117726831597,6.444665649016877,16.059375493132087,-0.7994112832609902,0.015272383240832512,0.03831818605435848
low riding,717,33,27,1.0,0.038461538461538464,165.13290902227163,0.8587233131480085,250.68721413769126,344.4323528585916,12.101666553560946,21.611441557887886,-0.2218131320359604,0.44981387515305976,0.03628175464378618
cognitive style,665,430,35,0.05555555555555555,0.03448275862068965,154.81154603511098,1.0724517943482903,120.10458970716692,128.18314095025218,8.880882116424793,19.139448150314728,0.8047914615180038,0.07509618862131696,0.049888368692766236
